age,value_eur,international_reputation,pace,shooting,passing,dribbling,physic,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,skill_dribbling,skill_ball_control,movement_agility,movement_reactions,movement_balance,power_long_shots,mentality_positioning,mentality_penalties,mentality_composure,overall
33,550000,1,84.0,60.0,61.0,71.0,67.0,54,47,67,68,71,83,68,83,65,62,56,65.0,68
33,550000,1,84.0,60.0,61.0,71.0,67.0,54,47,67,68,71,83,68,83,65,62,56,65.0,68
30,220000,1,68.0,60.0,58.0,57.0,69.0,64,56,63,59,57,58,64,59,55,59,64,0.0,61
30,220000,1,68.0,60.0,58.0,57.0,69.0,64,56,63,59,57,58,64,59,55,59,64,0.0,61
30,220000,1,68.0,60.0,58.0,57.0,69.0,64,56,63,59,57,58,64,59,55,59,64,0.0,58
30,220000,1,68.0,60.0,58.0,57.0,69.0,64,56,63,59,57,58,64,59,55,59,64,0.0,59
31,200000,1,68.0,60.0,56.0,56.0,68.0,63,55,58,56,55,58,63,59,53,60,63,61.0,61
31,200000,1,68.0,60.0,56.0,56.0,68.0,63,55,58,56,55,58,63,59,53,60,63,61.0,61
31,200000,1,68.0,60.0,56.0,56.0,68.0,63,55,58,56,55,58,63,59,53,60,63,61.0,58
31,200000,1,68.0,60.0,56.0,56.0,68.0,63,55,58,56,55,58,63,59,53,60,63,61.0,59
32,100000,1,61.0,54.0,55.0,56.0,69.0,52,55,56,56,55,58,63,59,50,55,58,61.0,61
32,100000,1,61.0,54.0,55.0,56.0,69.0,52,55,56,56,55,58,63,59,50,55,58,61.0,61
32,100000,1,61.0,54.0,55.0,56.0,69.0,52,55,56,56,55,58,63,59,50,55,58,61.0,58
32,100000,1,61.0,54.0,55.0,56.0,69.0,52,55,56,56,55,58,63,59,50,55,58,61.0,59
33,100000,1,59.0,56.0,54.0,56.0,70.0,57,57,56,56,55,60,59,59,50,59,54,61.0,61
33,100000,1,59.0,56.0,54.0,56.0,70.0,57,57,56,56,55,60,59,59,50,59,54,61.0,61
33,100000,1,59.0,56.0,54.0,56.0,70.0,57,57,56,56,55,60,59,59,50,59,54,61.0,58
33,100000,1,59.0,56.0,54.0,56.0,70.0,57,57,56,56,55,60,59,59,50,59,54,61.0,59
26,4000000,1,70.0,73.0,56.0,64.0,69.0,86,88,67,64,71,59,78,44,60,80,64,0.0,74
26,4000000,1,70.0,73.0,56.0,64.0,69.0,86,88,67,64,71,59,78,44,60,80,64,0.0,73
26,4000000,1,70.0,73.0,56.0,64.0,69.0,86,88,67,64,71,59,78,44,60,80,64,0.0,72
26,4000000,1,70.0,73.0,56.0,64.0,69.0,86,88,67,64,71,59,78,44,60,80,64,0.0,69
27,3300000,1,69.0,70.0,56.0,57.0,68.0,82,82,65,56,67,59,71,44,59,80,63,63.0,74
27,3300000,1,69.0,70.0,56.0,57.0,68.0,82,82,65,56,67,59,71,44,59,80,63,63.0,73
27,3300000,1,69.0,70.0,56.0,57.0,68.0,82,82,65,56,67,59,71,44,59,80,63,63.0,72
27,3300000,1,69.0,70.0,56.0,57.0,68.0,82,82,65,56,67,59,71,44,59,80,63,63.0,69
28,3200000,1,67.0,69.0,56.0,57.0,68.0,77,82,65,52,66,59,70,44,50,78,63,83.0,74
28,3200000,1,67.0,69.0,56.0,57.0,68.0,77,82,65,52,66,59,70,44,50,78,63,83.0,73
28,3200000,1,67.0,69.0,56.0,57.0,68.0,77,82,65,52,66,59,70,44,50,78,63,83.0,72
28,3200000,1,67.0,69.0,56.0,57.0,68.0,77,82,65,52,66,59,70,44,50,78,63,83.0,69
30,1000000,1,54.0,67.0,56.0,56.0,62.0,73,79,65,52,64,55,66,42,50,75,62,67.0,74
30,1000000,1,54.0,67.0,56.0,56.0,62.0,73,79,65,52,64,55,66,42,50,75,62,67.0,73
30,1000000,1,54.0,67.0,56.0,56.0,62.0,73,79,65,52,64,55,66,42,50,75,62,67.0,72
30,1000000,1,54.0,67.0,56.0,56.0,62.0,73,79,65,52,64,55,66,42,50,75,62,67.0,69
25,4200000,1,70.0,76.0,53.0,69.0,69.0,82,75,55,67,71,81,75,66,62,82,85,0.0,74
25,4200000,1,70.0,76.0,53.0,69.0,69.0,82,75,55,67,71,81,75,66,62,82,85,0.0,74
25,4200000,1,70.0,76.0,53.0,69.0,69.0,82,75,55,67,71,81,75,66,62,82,85,0.0,73
25,4200000,1,70.0,76.0,53.0,69.0,69.0,82,75,55,67,71,81,75,66,62,82,85,0.0,70
25,4200000,1,70.0,76.0,53.0,69.0,69.0,82,75,55,67,71,81,75,66,62,82,85,0.0,71
26,4100000,1,64.0,76.0,53.0,68.0,69.0,81,74,54,66,70,81,74,66,61,81,84,79.0,74
26,4100000,1,64.0,76.0,53.0,68.0,69.0,81,74,54,66,70,81,74,66,61,81,84,79.0,74
26,4100000,1,64.0,76.0,53.0,68.0,69.0,81,74,54,66,70,81,74,66,61,81,84,79.0,73
26,4100000,1,64.0,76.0,53.0,68.0,69.0,81,74,54,66,70,81,74,66,61,81,84,79.0,70
26,4100000,1,64.0,76.0,53.0,68.0,69.0,81,74,54,66,70,81,74,66,61,81,84,79.0,71
27,4300000,1,64.0,73.0,53.0,66.0,68.0,78,73,54,66,70,74,73,66,61,80,84,79.0,74
27,4300000,1,64.0,73.0,53.0,66.0,68.0,78,73,54,66,70,74,73,66,61,80,84,79.0,74
27,4300000,1,64.0,73.0,53.0,66.0,68.0,78,73,54,66,70,74,73,66,61,80,84,79.0,73
27,4300000,1,64.0,73.0,53.0,66.0,68.0,78,73,54,66,70,74,73,66,61,80,84,79.0,70
27,4300000,1,64.0,73.0,53.0,66.0,68.0,78,73,54,66,70,74,73,66,61,80,84,79.0,71
28,1800000,1,63.0,69.0,53.0,63.0,67.0,72,75,52,59,66,65,73,66,61,78,72,76.0,74
28,1800000,1,63.0,69.0,53.0,63.0,67.0,72,75,52,59,66,65,73,66,61,78,72,76.0,74
28,1800000,1,63.0,69.0,53.0,63.0,67.0,72,75,52,59,66,65,73,66,61,78,72,76.0,73
28,1800000,1,63.0,69.0,53.0,63.0,67.0,72,75,52,59,66,65,73,66,61,78,72,76.0,70
28,1800000,1,63.0,69.0,53.0,63.0,67.0,72,75,52,59,66,65,73,66,61,78,72,76.0,71
29,2400000,1,61.0,71.0,53.0,63.0,67.0,74,75,52,59,66,65,73,65,61,78,72,76.0,74
29,2400000,1,61.0,71.0,53.0,63.0,67.0,74,75,52,59,66,65,73,65,61,78,72,76.0,74
29,2400000,1,61.0,71.0,53.0,63.0,67.0,74,75,52,59,66,65,73,65,61,78,72,76.0,73
29,2400000,1,61.0,71.0,53.0,63.0,67.0,74,75,52,59,66,65,73,65,61,78,72,76.0,70
29,2400000,1,61.0,71.0,53.0,63.0,67.0,74,75,52,59,66,65,73,65,61,78,72,76.0,71
26,1200000,1,66.0,73.0,67.0,71.0,62.0,84,60,73,73,76,73,66,46,82,66,67,0.0,69
26,1200000,1,66.0,73.0,67.0,71.0,62.0,84,60,73,73,76,73,66,46,82,66,67,0.0,70
26,1200000,1,66.0,73.0,67.0,71.0,62.0,84,60,73,73,76,73,66,46,82,66,67,0.0,66
27,1400000,1,66.0,73.0,67.0,71.0,62.0,77,59,72,72,73,73,65,46,75,63,66,55.0,69
27,1400000,1,66.0,73.0,67.0,71.0,62.0,77,59,72,72,73,73,65,46,75,63,66,55.0,70
27,1400000,1,66.0,73.0,67.0,71.0,62.0,77,59,72,72,73,73,65,46,75,63,66,55.0,66
28,675000,1,62.0,69.0,65.0,68.0,48.0,74,59,70,69,70,70,63,46,78,63,66,71.0,69
28,675000,1,62.0,69.0,65.0,68.0,48.0,74,59,70,69,70,70,63,46,78,63,66,71.0,70
28,675000,1,62.0,69.0,65.0,68.0,48.0,74,59,70,69,70,70,63,46,78,63,66,71.0,66
30,400000,1,93.0,59.0,51.0,67.0,66.0,59,57,53,64,65,92,59,63,60,61,54,0.0,64
24,700000,1,65.0,65.0,47.0,59.0,76.0,67,70,56,59,63,57,58,53,61,70,62,0.0,65
24,700000,1,65.0,65.0,47.0,59.0,76.0,67,70,56,59,63,57,58,53,61,70,62,0.0,66
24,700000,1,65.0,65.0,47.0,59.0,76.0,67,70,56,59,63,57,58,53,61,70,62,0.0,67
24,700000,1,65.0,65.0,47.0,59.0,76.0,67,70,56,59,63,57,58,53,61,70,62,0.0,69
24,700000,1,65.0,65.0,47.0,59.0,76.0,67,70,56,59,63,57,58,53,61,70,62,0.0,69
25,750000,1,65.0,65.0,47.0,59.0,76.0,66,72,55,58,62,57,57,53,60,69,61,65.0,65
25,750000,1,65.0,65.0,47.0,59.0,76.0,66,72,55,58,62,57,57,53,60,69,61,65.0,66
25,750000,1,65.0,65.0,47.0,59.0,76.0,66,72,55,58,62,57,57,53,60,69,61,65.0,67
25,750000,1,65.0,65.0,47.0,59.0,76.0,66,72,55,58,62,57,57,53,60,69,61,65.0,69
25,750000,1,65.0,65.0,47.0,59.0,76.0,66,72,55,58,62,57,57,53,60,69,61,65.0,69
26,825000,1,62.0,65.0,48.0,59.0,78.0,66,74,63,58,62,57,57,53,60,69,71,65.0,65
26,825000,1,62.0,65.0,48.0,59.0,78.0,66,74,63,58,62,57,57,53,60,69,71,65.0,66
26,825000,1,62.0,65.0,48.0,59.0,78.0,66,74,63,58,62,57,57,53,60,69,71,65.0,67
26,825000,1,62.0,65.0,48.0,59.0,78.0,66,74,63,58,62,57,57,53,60,69,71,65.0,69
26,825000,1,62.0,65.0,48.0,59.0,78.0,66,74,63,58,62,57,57,53,60,69,71,65.0,69
27,1100000,1,52.0,68.0,51.0,61.0,80.0,68,75,58,59,66,54,68,52,63,73,66,65.0,65
27,1100000,1,52.0,68.0,51.0,61.0,80.0,68,75,58,59,66,54,68,52,63,73,66,65.0,66
27,1100000,1,52.0,68.0,51.0,61.0,80.0,68,75,58,59,66,54,68,52,63,73,66,65.0,67
27,1100000,1,52.0,68.0,51.0,61.0,80.0,68,75,58,59,66,54,68,52,63,73,66,65.0,69
27,1100000,1,52.0,68.0,51.0,61.0,80.0,68,75,58,59,66,54,68,52,63,73,66,65.0,69
28,1100000,1,51.0,68.0,51.0,61.0,79.0,68,75,59,59,66,54,69,51,63,73,66,65.0,65
28,1100000,1,51.0,68.0,51.0,61.0,79.0,68,75,59,59,66,54,69,51,63,73,66,65.0,66
28,1100000,1,51.0,68.0,51.0,61.0,79.0,68,75,59,59,66,54,69,51,63,73,66,65.0,67
28,1100000,1,51.0,68.0,51.0,61.0,79.0,68,75,59,59,66,54,69,51,63,73,66,65.0,69
28,1100000,1,51.0,68.0,51.0,61.0,79.0,68,75,59,59,66,54,69,51,63,73,66,65.0,69
28,350000,1,86.0,65.0,45.0,60.0,64.0,69,63,47,66,57,76,61,79,64,72,68,0.0,63
28,350000,1,86.0,65.0,45.0,60.0,64.0,69,63,47,66,57,76,61,79,64,72,68,0.0,66
28,350000,1,86.0,65.0,45.0,60.0,64.0,69,63,47,66,57,76,61,79,64,72,68,0.0,63
28,350000,1,86.0,65.0,45.0,60.0,64.0,69,63,47,66,57,76,61,79,64,72,68,0.0,63
28,350000,1,86.0,65.0,45.0,60.0,64.0,69,63,47,66,57,76,61,79,64,72,68,0.0,62
29,600000,1,90.0,64.0,47.0,62.0,69.0,67,54,46,61,60,70,62,69,59,66,65,60.0,63
29,600000,1,90.0,64.0,47.0,62.0,69.0,67,54,46,61,60,70,62,69,59,66,65,60.0,66
29,600000,1,90.0,64.0,47.0,62.0,69.0,67,54,46,61,60,70,62,69,59,66,65,60.0,63
29,600000,1,90.0,64.0,47.0,62.0,69.0,67,54,46,61,60,70,62,69,59,66,65,60.0,63
29,600000,1,90.0,64.0,47.0,62.0,69.0,67,54,46,61,60,70,62,69,59,66,65,60.0,62
30,350000,1,87.0,61.0,48.0,61.0,68.0,64,54,50,61,58,73,61,69,59,63,65,58.0,63
30,350000,1,87.0,61.0,48.0,61.0,68.0,64,54,50,61,58,73,61,69,59,63,65,58.0,66
30,350000,1,87.0,61.0,48.0,61.0,68.0,64,54,50,61,58,73,61,69,59,63,65,58.0,63
30,350000,1,87.0,61.0,48.0,61.0,68.0,64,54,50,61,58,73,61,69,59,63,65,58.0,63
30,350000,1,87.0,61.0,48.0,61.0,68.0,64,54,50,61,58,73,61,69,59,63,65,58.0,62
31,325000,1,83.0,61.0,51.0,60.0,72.0,61,54,51,59,56,77,57,70,57,64,67,56.0,63
31,325000,1,83.0,61.0,51.0,60.0,72.0,61,54,51,59,56,77,57,70,57,64,67,56.0,66
31,325000,1,83.0,61.0,51.0,60.0,72.0,61,54,51,59,56,77,57,70,57,64,67,56.0,63
31,325000,1,83.0,61.0,51.0,60.0,72.0,61,54,51,59,56,77,57,70,57,64,67,56.0,63
31,325000,1,83.0,61.0,51.0,60.0,72.0,61,54,51,59,56,77,57,70,57,64,67,56.0,62
32,240000,1,80.0,60.0,51.0,60.0,69.0,61,54,51,59,56,75,57,70,57,62,65,56.0,63
32,240000,1,80.0,60.0,51.0,60.0,69.0,61,54,51,59,56,75,57,70,57,62,65,56.0,66
32,240000,1,80.0,60.0,51.0,60.0,69.0,61,54,51,59,56,75,57,70,57,62,65,56.0,63
32,240000,1,80.0,60.0,51.0,60.0,69.0,61,54,51,59,56,75,57,70,57,62,65,56.0,63
32,240000,1,80.0,60.0,51.0,60.0,69.0,61,54,51,59,56,75,57,70,57,62,65,56.0,62
26,2600000,1,68.0,72.0,57.0,70.0,76.0,77,69,65,68,75,72,70,70,65,77,77,0.0,72
26,2600000,1,68.0,72.0,57.0,70.0,76.0,77,69,65,68,75,72,70,70,65,77,77,0.0,73
26,2600000,1,68.0,72.0,57.0,70.0,76.0,77,69,65,68,75,72,70,70,65,77,77,0.0,72
26,2600000,1,68.0,72.0,57.0,70.0,76.0,77,69,65,68,75,72,70,70,65,77,77,0.0,68
26,2600000,1,68.0,72.0,57.0,70.0,76.0,77,69,65,68,75,72,70,70,65,77,77,0.0,67
27,3300000,1,68.0,72.0,57.0,70.0,77.0,76,68,62,67,74,72,69,70,64,76,77,70.0,72
27,3300000,1,68.0,72.0,57.0,70.0,77.0,76,68,62,67,74,72,69,70,64,76,77,70.0,73
27,3300000,1,68.0,72.0,57.0,70.0,77.0,76,68,62,67,74,72,69,70,64,76,77,70.0,72
27,3300000,1,68.0,72.0,57.0,70.0,77.0,76,68,62,67,74,72,69,70,64,76,77,70.0,68
27,3300000,1,68.0,72.0,57.0,70.0,77.0,76,68,62,67,74,72,69,70,64,76,77,70.0,67
28,3200000,1,59.0,72.0,56.0,69.0,77.0,75,68,62,67,74,72,69,70,65,76,70,70.0,72
28,3200000,1,59.0,72.0,56.0,69.0,77.0,75,68,62,67,74,72,69,70,65,76,70,70.0,73
28,3200000,1,59.0,72.0,56.0,69.0,77.0,75,68,62,67,74,72,69,70,65,76,70,70.0,72
28,3200000,1,59.0,72.0,56.0,69.0,77.0,75,68,62,67,74,72,69,70,65,76,70,70.0,68
28,3200000,1,59.0,72.0,56.0,69.0,77.0,75,68,62,67,74,72,69,70,65,76,70,70.0,67
29,900000,1,44.0,69.0,57.0,64.0,76.0,68,68,62,60,70,66,69,65,66,73,70,68.0,72
29,900000,1,44.0,69.0,57.0,64.0,76.0,68,68,62,60,70,66,69,65,66,73,70,68.0,73
29,900000,1,44.0,69.0,57.0,64.0,76.0,68,68,62,60,70,66,69,65,66,73,70,68.0,72
29,900000,1,44.0,69.0,57.0,64.0,76.0,68,68,62,60,70,66,69,65,66,73,70,68.0,68
29,900000,1,44.0,69.0,57.0,64.0,76.0,68,68,62,60,70,66,69,65,66,73,70,68.0,67
30,725000,1,42.0,68.0,57.0,61.0,73.0,68,71,62,60,67,51,69,55,64,68,70,67.0,72
30,725000,1,42.0,68.0,57.0,61.0,73.0,68,71,62,60,67,51,69,55,64,68,70,67.0,73
30,725000,1,42.0,68.0,57.0,61.0,73.0,68,71,62,60,67,51,69,55,64,68,70,67.0,72
30,725000,1,42.0,68.0,57.0,61.0,73.0,68,71,62,60,67,51,69,55,64,68,70,67.0,68
30,725000,1,42.0,68.0,57.0,61.0,73.0,68,71,62,60,67,51,69,55,64,68,70,67.0,67
26,1100000,1,56.0,70.0,59.0,56.0,81.0,74,79,66,57,67,37,61,35,64,78,78,0.0,68
26,1100000,1,56.0,70.0,59.0,56.0,81.0,74,79,66,57,67,37,61,35,64,78,78,0.0,72
26,1100000,1,56.0,70.0,59.0,56.0,81.0,74,79,66,57,67,37,61,35,64,78,78,0.0,71
26,1100000,1,56.0,70.0,59.0,56.0,81.0,74,79,66,57,67,37,61,35,64,78,78,0.0,68
26,1100000,1,56.0,70.0,59.0,56.0,81.0,74,79,66,57,67,37,61,35,64,78,78,0.0,68
27,2200000,1,57.0,71.0,62.0,62.0,79.0,74,77,72,70,74,43,69,35,64,75,71,70.0,68
27,2200000,1,57.0,71.0,62.0,62.0,79.0,74,77,72,70,74,43,69,35,64,75,71,70.0,72
27,2200000,1,57.0,71.0,62.0,62.0,79.0,74,77,72,70,74,43,69,35,64,75,71,70.0,71
27,2200000,1,57.0,71.0,62.0,62.0,79.0,74,77,72,70,74,43,69,35,64,75,71,70.0,68
27,2200000,1,57.0,71.0,62.0,62.0,79.0,74,77,72,70,74,43,69,35,64,75,71,70.0,68
28,2400000,1,51.0,71.0,62.0,60.0,81.0,73,76,74,60,67,51,69,34,62,72,71,67.0,68
28,2400000,1,51.0,71.0,62.0,60.0,81.0,73,76,74,60,67,51,69,34,62,72,71,67.0,72
28,2400000,1,51.0,71.0,62.0,60.0,81.0,73,76,74,60,67,51,69,34,62,72,71,67.0,71
28,2400000,1,51.0,71.0,62.0,60.0,81.0,73,76,74,60,67,51,69,34,62,72,71,67.0,68
28,2400000,1,51.0,71.0,62.0,60.0,81.0,73,76,74,60,67,51,69,34,62,72,71,67.0,68
29,900000,1,47.0,67.0,60.0,59.0,78.0,66,73,68,59,66,47,68,33,62,69,68,66.0,68
29,900000,1,47.0,67.0,60.0,59.0,78.0,66,73,68,59,66,47,68,33,62,69,68,66.0,72
29,900000,1,47.0,67.0,60.0,59.0,78.0,66,73,68,59,66,47,68,33,62,69,68,66.0,71
29,900000,1,47.0,67.0,60.0,59.0,78.0,66,73,68,59,66,47,68,33,62,69,68,66.0,68
29,900000,1,47.0,67.0,60.0,59.0,78.0,66,73,68,59,66,47,68,33,62,69,68,66.0,68
30,875000,1,45.0,67.0,60.0,59.0,78.0,66,73,68,59,66,42,68,33,62,69,68,66.0,68
30,875000,1,45.0,67.0,60.0,59.0,78.0,66,73,68,59,66,42,68,33,62,69,68,66.0,72
30,875000,1,45.0,67.0,60.0,59.0,78.0,66,73,68,59,66,42,68,33,62,69,68,66.0,71
30,875000,1,45.0,67.0,60.0,59.0,78.0,66,73,68,59,66,42,68,33,62,69,68,66.0,68
30,875000,1,45.0,67.0,60.0,59.0,78.0,66,73,68,59,66,42,68,33,62,69,68,66.0,68
27,4700000,2,62.0,73.0,60.0,70.0,78.0,78,83,72,73,74,63,78,62,62,82,77,0.0,75
27,4700000,2,62.0,73.0,60.0,70.0,78.0,78,83,72,73,74,63,78,62,62,82,77,0.0,74
27,4700000,2,62.0,73.0,60.0,70.0,78.0,78,83,72,73,74,63,78,62,62,82,77,0.0,75
27,4700000,2,62.0,73.0,60.0,70.0,78.0,78,83,72,73,74,63,78,62,62,82,77,0.0,76
27,4700000,2,62.0,73.0,60.0,70.0,78.0,78,83,72,73,74,63,78,62,62,82,77,0.0,76
28,3400000,2,48.0,73.0,60.0,70.0,77.0,74,82,73,70,73,62,75,59,67,74,76,73.0,75
28,3400000,2,48.0,73.0,60.0,70.0,77.0,74,82,73,70,73,62,75,59,67,74,76,73.0,74
28,3400000,2,48.0,73.0,60.0,70.0,77.0,74,82,73,70,73,62,75,59,67,74,76,73.0,75
28,3400000,2,48.0,73.0,60.0,70.0,77.0,74,82,73,70,73,62,75,59,67,74,76,73.0,76
28,3400000,2,48.0,73.0,60.0,70.0,77.0,74,82,73,70,73,62,75,59,67,74,76,73.0,76
29,6500000,2,48.0,74.0,60.0,70.0,78.0,75,85,72,70,75,62,77,59,64,77,76,77.0,75
29,6500000,2,48.0,74.0,60.0,70.0,78.0,75,85,72,70,75,62,77,59,64,77,76,77.0,74
29,6500000,2,48.0,74.0,60.0,70.0,78.0,75,85,72,70,75,62,77,59,64,77,76,77.0,75
29,6500000,2,48.0,74.0,60.0,70.0,78.0,75,85,72,70,75,62,77,59,64,77,76,77.0,76
29,6500000,2,48.0,74.0,60.0,70.0,78.0,75,85,72,70,75,62,77,59,64,77,76,77.0,76
30,7500000,2,46.0,76.0,60.0,70.0,78.0,80,84,72,69,75,63,76,59,64,78,76,75.0,75
30,7500000,2,46.0,76.0,60.0,70.0,78.0,80,84,72,69,75,63,76,59,64,78,76,75.0,74
30,7500000,2,46.0,76.0,60.0,70.0,78.0,80,84,72,69,75,63,76,59,64,78,76,75.0,75
30,7500000,2,46.0,76.0,60.0,70.0,78.0,80,84,72,69,75,63,76,59,64,78,76,75.0,76
30,7500000,2,46.0,76.0,60.0,70.0,78.0,80,84,72,69,75,63,76,59,64,78,76,75.0,76
31,7000000,2,40.0,76.0,61.0,70.0,77.0,80,84,73,69,75,63,77,59,64,78,76,75.0,75
31,7000000,2,40.0,76.0,61.0,70.0,77.0,80,84,73,69,75,63,77,59,64,78,76,75.0,74
31,7000000,2,40.0,76.0,61.0,70.0,77.0,80,84,73,69,75,63,77,59,64,78,76,75.0,75
31,7000000,2,40.0,76.0,61.0,70.0,77.0,80,84,73,69,75,63,77,59,64,78,76,75.0,76
31,7000000,2,40.0,76.0,61.0,70.0,77.0,80,84,73,69,75,63,77,59,64,78,76,75.0,76
26,5000000,1,76.0,75.0,66.0,72.0,71.0,78,78,68,71,75,76,77,73,75,79,75,0.0,75
26,5000000,1,76.0,75.0,66.0,72.0,71.0,78,78,68,71,75,76,77,73,75,79,75,0.0,75
27,4700000,2,73.0,74.0,64.0,70.0,70.0,77,77,68,70,74,76,76,73,74,78,74,72.0,75
27,4700000,2,73.0,74.0,64.0,70.0,70.0,77,77,68,70,74,76,76,73,74,78,74,72.0,75
29,825000,1,83.0,65.0,62.0,69.0,72.0,61,50,65,70,64,79,64,78,66,64,60,71.0,68
28,875000,1,62.0,67.0,52.0,58.0,77.0,70,72,59,60,56,56,66,44,60,65,62,70.0,68
28,875000,1,62.0,67.0,52.0,58.0,77.0,70,72,59,60,56,56,66,44,60,65,62,70.0,67
28,875000,1,62.0,67.0,52.0,58.0,77.0,70,72,59,60,56,56,66,44,60,65,62,70.0,70
30,725000,1,58.0,66.0,52.0,57.0,76.0,69,72,59,59,56,56,66,34,58,65,62,70.0,68
30,725000,1,58.0,66.0,52.0,57.0,76.0,69,72,59,59,56,56,66,34,58,65,62,70.0,67
30,725000,1,58.0,66.0,52.0,57.0,76.0,69,72,59,59,56,56,66,34,58,65,62,70.0,70
31,1600000,1,56.0,69.0,57.0,63.0,82.0,73,72,63,64,68,56,66,34,58,67,62,70.0,68
31,1600000,1,56.0,69.0,57.0,63.0,82.0,73,72,63,64,68,56,66,34,58,67,62,70.0,67
31,1600000,1,56.0,69.0,57.0,63.0,82.0,73,72,63,64,68,56,66,34,58,67,62,70.0,70
27,875000,2,60.0,72.0,71.0,71.0,56.0,67,39,75,69,75,71,67,76,84,66,76,66.0,68
29,7500000,1,71.0,75.0,63.0,71.0,72.0,76,82,65,70,73,68,75,62,72,78,69,67.0,76
29,7500000,1,71.0,75.0,63.0,71.0,72.0,76,82,65,70,73,68,75,62,72,78,69,67.0,77
30,8500000,1,73.0,76.0,64.0,71.0,74.0,78,82,67,70,73,68,75,63,74,78,69,67.0,76
30,8500000,1,73.0,76.0,64.0,71.0,74.0,78,82,67,70,73,68,75,63,74,78,69,67.0,77
26,800000,1,81.0,66.0,49.0,66.0,74.0,69,62,58,68,69,62,50,83,62,63,47,0.0,66
26,800000,1,81.0,66.0,49.0,66.0,74.0,69,62,58,68,69,62,50,83,62,63,47,0.0,68
26,800000,1,81.0,66.0,49.0,66.0,74.0,69,62,58,68,69,62,50,83,62,63,47,0.0,67
26,800000,1,81.0,66.0,49.0,66.0,74.0,69,62,58,68,69,62,50,83,62,63,47,0.0,67
27,900000,1,81.0,66.0,50.0,67.0,74.0,68,61,57,67,68,62,62,73,61,62,64,46.0,66
27,900000,1,81.0,66.0,50.0,67.0,74.0,68,61,57,67,68,62,62,73,61,62,64,46.0,68
27,900000,1,81.0,66.0,50.0,67.0,74.0,68,61,57,67,68,62,62,73,61,62,64,46.0,67
27,900000,1,81.0,66.0,50.0,67.0,74.0,68,61,57,67,68,62,62,73,61,62,64,46.0,67
28,800000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,65,61,75,61,62,60,60.0,66
28,800000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,65,61,75,61,62,60,60.0,68
28,800000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,65,61,75,61,62,60,60.0,67
28,800000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,65,61,75,61,62,60,60.0,67
30,725000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,66,61,75,61,62,70,60.0,66
30,725000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,66,61,75,61,62,70,60.0,68
30,725000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,66,61,75,61,62,70,60.0,67
30,725000,1,81.0,65.0,51.0,67.0,74.0,65,56,59,67,66,66,61,75,61,62,70,60.0,67
25,21500000,2,88.0,74.0,74.0,85.0,63.0,77,68,77,87,85,86,84,80,75,81,62,0.0,81
25,21500000,2,88.0,74.0,74.0,85.0,63.0,77,68,77,87,85,86,84,80,75,81,62,0.0,80
25,21500000,2,88.0,74.0,74.0,85.0,63.0,77,68,77,87,85,86,84,80,75,81,62,0.0,79
26,16500000,2,88.0,73.0,72.0,84.0,62.0,73,60,75,87,84,86,79,79,71,80,62,63.0,81
26,16500000,2,88.0,73.0,72.0,84.0,62.0,73,60,75,87,84,86,79,79,71,80,62,63.0,80
26,16500000,2,88.0,73.0,72.0,84.0,62.0,73,60,75,87,84,86,79,79,71,80,62,63.0,79
27,13000000,2,86.0,71.0,72.0,83.0,61.0,68,60,73,84,82,86,78,76,71,77,62,63.0,81
27,13000000,2,86.0,71.0,72.0,83.0,61.0,68,60,73,84,82,86,78,76,71,77,62,63.0,80
27,13000000,2,86.0,71.0,72.0,83.0,61.0,68,60,73,84,82,86,78,76,71,77,62,63.0,79
30,1000000,1,89.0,62.0,64.0,72.0,61.0,61,49,65,71,68,84,65,79,65,57,54,62.0,69
26,47000000,4,87.0,83.0,78.0,88.0,73.0,85,60,80,88,87,91,84,87,80,87,81,0.0,86
26,47000000,4,87.0,83.0,78.0,88.0,73.0,85,60,80,88,87,91,84,87,80,87,81,0.0,87
26,47000000,4,87.0,83.0,78.0,88.0,73.0,85,60,80,88,87,91,84,87,80,87,81,0.0,87
26,47000000,4,87.0,83.0,78.0,88.0,73.0,85,60,80,88,87,91,84,87,80,87,81,0.0,82
27,46500000,4,86.0,82.0,79.0,88.0,75.0,83,65,81,90,87,90,84,87,81,85,77,82.0,86
27,46500000,4,86.0,82.0,79.0,88.0,75.0,83,65,81,90,87,90,84,87,81,85,77,82.0,87
27,46500000,4,86.0,82.0,79.0,88.0,75.0,83,65,81,90,87,90,84,87,81,85,77,82.0,87
27,46500000,4,86.0,82.0,79.0,88.0,75.0,83,65,81,90,87,90,84,87,81,85,77,82.0,82
29,49500000,4,82.0,83.0,79.0,89.0,77.0,83,73,77,90,87,91,87,87,83,84,77,86.0,86
29,49500000,4,82.0,83.0,79.0,89.0,77.0,83,73,77,90,87,91,87,87,83,84,77,86.0,87
