value_eur,international_reputation,skill_moves,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,skill_dribbling,movement_reactions,mentality_positioning,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,goalkeeping_diving,goalkeeping_positioning,work_rate_rank,overall
1200000,1,1,72.0,68.0,73.0,73.0,35.0,66.0,13,19,74,9,31,30.0,22,13,74,67,4,73
725000,1,1,71.0,67.0,73.0,72.0,35.0,66.0,13,19,71,9,31,30.0,22,13,71,66,4,68
725000,1,1,71.0,67.0,73.0,72.0,35.0,66.0,13,19,71,9,31,30.0,22,13,71,66,4,71
725000,1,1,71.0,67.0,73.0,72.0,35.0,66.0,13,19,71,9,31,30.0,22,13,71,66,4,70
725000,1,1,71.0,67.0,73.0,72.0,35.0,66.0,13,19,71,9,31,30.0,22,13,71,66,4,72
725000,1,1,71.0,67.0,73.0,72.0,35.0,66.0,13,19,71,9,31,30.0,22,13,71,66,4,73
725000,1,1,73.0,69.0,73.0,75.0,35.0,67.0,13,19,71,9,31,30.0,21,13,73,67,4,68
725000,1,1,73.0,69.0,73.0,75.0,35.0,67.0,13,19,71,9,31,30.0,21,13,73,67,4,71
725000,1,1,73.0,69.0,73.0,75.0,35.0,67.0,13,19,71,9,31,30.0,21,13,73,67,4,70
725000,1,1,73.0,69.0,73.0,75.0,35.0,67.0,13,19,71,9,31,30.0,21,13,73,67,4,72
725000,1,1,73.0,69.0,73.0,75.0,35.0,67.0,13,19,71,9,31,30.0,21,13,73,67,4,73
675000,1,1,73.0,71.0,75.0,76.0,35.0,69.0,13,19,71,9,31,30.0,21,13,73,69,4,68
675000,1,1,73.0,71.0,75.0,76.0,35.0,69.0,13,19,71,9,31,30.0,21,13,73,69,4,71
675000,1,1,73.0,71.0,75.0,76.0,35.0,69.0,13,19,71,9,31,30.0,21,13,73,69,4,70
675000,1,1,73.0,71.0,75.0,76.0,35.0,69.0,13,19,71,9,31,30.0,21,13,73,69,4,72
675000,1,1,73.0,71.0,75.0,76.0,35.0,69.0,13,19,71,9,31,30.0,21,13,73,69,4,73
8500000,2,1,80.0,77.0,73.0,82.0,41.0,79.0,25,25,81,25,25,0.0,25,25,81,80,4,79
8500000,2,1,80.0,77.0,73.0,82.0,41.0,79.0,25,25,81,25,25,0.0,25,25,81,80,4,81
8500000,2,1,80.0,77.0,73.0,82.0,41.0,79.0,25,25,81,25,25,0.0,25,25,81,80,4,79
8500000,2,1,80.0,77.0,73.0,82.0,41.0,79.0,25,25,81,25,25,0.0,25,25,81,80,4,79
13000000,2,1,80.0,80.0,73.0,81.0,41.0,82.0,13,13,81,7,21,49.0,12,12,80,85,4,79
13000000,2,1,80.0,80.0,73.0,81.0,41.0,82.0,13,13,81,7,21,49.0,12,12,80,85,4,81
13000000,2,1,80.0,80.0,73.0,81.0,41.0,82.0,13,13,81,7,21,49.0,12,12,80,85,4,79
13000000,2,1,80.0,80.0,73.0,81.0,41.0,82.0,13,13,81,7,21,49.0,12,12,80,85,4,79
7000000,2,1,78.0,77.0,70.0,80.0,41.0,80.0,13,13,80,7,21,49.0,12,12,78,82,4,79
7000000,2,1,78.0,77.0,70.0,80.0,41.0,80.0,13,13,80,7,21,49.0,12,12,78,82,4,81
7000000,2,1,78.0,77.0,70.0,80.0,41.0,80.0,13,13,80,7,21,49.0,12,12,78,82,4,79
7000000,2,1,78.0,77.0,70.0,80.0,41.0,80.0,13,13,80,7,21,49.0,12,12,78,82,4,79
6500000,2,1,78.0,77.0,70.0,79.0,37.0,81.0,13,13,80,7,21,49.0,9,12,78,81,4,79
6500000,2,1,78.0,77.0,70.0,79.0,37.0,81.0,13,13,80,7,21,49.0,9,12,78,81,4,81
6500000,2,1,78.0,77.0,70.0,79.0,37.0,81.0,13,13,80,7,21,49.0,9,12,78,81,4,79
6500000,2,1,78.0,77.0,70.0,79.0,37.0,81.0,13,13,80,7,21,49.0,9,12,78,81,4,79
2700000,2,1,77.0,73.0,67.0,79.0,41.0,70.0,25,25,73,25,30,0.0,25,25,78,71,4,74
2700000,2,1,77.0,73.0,67.0,79.0,41.0,70.0,25,25,73,25,30,0.0,25,25,78,71,4,75
2700000,2,1,77.0,73.0,67.0,79.0,41.0,70.0,25,25,73,25,30,0.0,25,25,78,71,4,74
2700000,2,1,77.0,73.0,67.0,79.0,41.0,70.0,25,25,73,25,30,0.0,25,25,78,71,4,73
2700000,2,1,77.0,73.0,67.0,79.0,41.0,70.0,25,25,73,25,30,0.0,25,25,78,71,4,72
3100000,2,1,77.0,75.0,67.0,79.0,41.0,70.0,11,16,70,10,18,49.0,12,12,77,70,4,74
3100000,2,1,77.0,75.0,67.0,79.0,41.0,70.0,11,16,70,10,18,49.0,12,12,77,70,4,75
3100000,2,1,77.0,75.0,67.0,79.0,41.0,70.0,11,16,70,10,18,49.0,12,12,77,70,4,74
3100000,2,1,77.0,75.0,67.0,79.0,41.0,70.0,11,16,70,10,18,49.0,12,12,77,70,4,73
3100000,2,1,77.0,75.0,67.0,79.0,41.0,70.0,11,16,70,10,18,49.0,12,12,77,70,4,72
2800000,2,1,76.0,74.0,67.0,77.0,41.0,70.0,11,16,70,10,18,59.0,12,12,77,70,4,74
2800000,2,1,76.0,74.0,67.0,77.0,41.0,70.0,11,16,70,10,18,59.0,12,12,77,70,4,75
2800000,2,1,76.0,74.0,67.0,77.0,41.0,70.0,11,16,70,10,18,59.0,12,12,77,70,4,74
2800000,2,1,76.0,74.0,67.0,77.0,41.0,70.0,11,16,70,10,18,59.0,12,12,77,70,4,73
2800000,2,1,76.0,74.0,67.0,77.0,41.0,70.0,11,16,70,10,18,59.0,12,12,77,70,4,72
1600000,2,1,74.0,73.0,67.0,75.0,41.0,70.0,11,16,70,10,18,59.0,18,12,74,70,4,74
1600000,2,1,74.0,73.0,67.0,75.0,41.0,70.0,11,16,70,10,18,59.0,18,12,74,70,4,75
1600000,2,1,74.0,73.0,67.0,75.0,41.0,70.0,11,16,70,10,18,59.0,18,12,74,70,4,74
1600000,2,1,74.0,73.0,67.0,75.0,41.0,70.0,11,16,70,10,18,59.0,18,12,74,70,4,73
1600000,2,1,74.0,73.0,67.0,75.0,41.0,70.0,11,16,70,10,18,59.0,18,12,74,70,4,72
850000,2,1,72.0,71.0,64.0,72.0,41.0,72.0,11,16,72,10,18,59.0,18,12,72,72,4,74
850000,2,1,72.0,71.0,64.0,72.0,41.0,72.0,11,16,72,10,18,59.0,18,12,72,72,4,75
850000,2,1,72.0,71.0,64.0,72.0,41.0,72.0,11,16,72,10,18,59.0,18,12,72,72,4,74
850000,2,1,72.0,71.0,64.0,72.0,41.0,72.0,11,16,72,10,18,59.0,18,12,72,72,4,73
850000,2,1,72.0,71.0,64.0,72.0,41.0,72.0,11,16,72,10,18,59.0,18,12,72,72,4,72
270000,1,1,61.0,66.0,53.0,62.0,38.0,67.0,7,9,66,12,22,51.0,9,9,61,67,4,65
270000,1,1,61.0,66.0,53.0,62.0,38.0,67.0,7,9,66,12,22,51.0,9,9,61,67,4,60
80000,1,1,54.0,63.0,50.0,56.0,35.0,66.0,7,9,61,12,22,51.0,19,9,54,66,4,65
80000,1,1,54.0,63.0,50.0,56.0,35.0,66.0,7,9,61,12,22,51.0,19,9,54,66,4,60
1700000,1,1,73.0,69.0,60.0,78.0,41.0,70.0,25,25,73,25,30,0.0,25,25,74,71,4,72
1700000,1,1,73.0,69.0,60.0,78.0,41.0,70.0,25,25,73,25,30,0.0,25,25,74,71,4,68
450000,1,1,70.0,67.0,56.0,72.0,41.0,65.0,13,15,65,6,21,31.0,13,13,70,65,4,72
450000,1,1,70.0,67.0,56.0,72.0,41.0,65.0,13,15,65,6,21,31.0,13,13,70,65,4,68
525000,2,1,68.0,63.0,67.0,70.0,50.0,64.0,12,12,67,12,22,0.0,13,15,68,64,4,66
525000,2,1,68.0,63.0,67.0,70.0,50.0,64.0,12,12,67,12,22,0.0,13,15,68,64,4,65
525000,2,1,68.0,63.0,67.0,70.0,50.0,64.0,12,12,67,12,22,0.0,13,15,68,64,4,65
525000,2,1,68.0,63.0,67.0,70.0,50.0,64.0,12,12,67,12,22,0.0,13,15,68,64,4,67
425000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,68,64,4,66
425000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,68,64,4,65
425000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,68,64,4,65
425000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,68,64,4,67
325000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,63,64,4,66
325000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,63,64,4,65
325000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,63,64,4,65
325000,1,1,63.0,63.0,67.0,64.0,50.0,64.0,12,12,67,12,22,39.0,13,15,63,64,4,67
450000,1,1,67.0,68.0,72.0,66.0,51.0,66.0,12,12,63,12,22,53.0,21,15,68,66,4,66
450000,1,1,67.0,68.0,72.0,66.0,51.0,66.0,12,12,63,12,22,53.0,21,15,68,66,4,65
450000,1,1,67.0,68.0,72.0,66.0,51.0,66.0,12,12,63,12,22,53.0,21,15,68,66,4,65
450000,1,1,67.0,68.0,72.0,66.0,51.0,66.0,12,12,63,12,22,53.0,21,15,68,66,4,67
250000,1,1,64.0,57.0,62.0,69.0,37.0,63.0,25,25,63,25,30,0.0,25,25,65,64,4,63
250000,1,1,64.0,57.0,62.0,69.0,37.0,63.0,25,25,63,25,30,0.0,25,25,65,64,4,64
250000,1,1,64.0,57.0,62.0,69.0,37.0,63.0,25,25,63,25,30,0.0,25,25,65,64,4,66
250000,1,1,64.0,57.0,62.0,69.0,37.0,63.0,25,25,63,25,30,0.0,25,25,65,64,4,64
250000,1,1,64.0,57.0,62.0,69.0,37.0,63.0,25,25,63,25,30,0.0,25,25,65,64,4,63
300000,1,1,63.0,60.0,58.0,68.0,35.0,63.0,11,14,64,12,21,45.0,12,13,64,63,4,63
300000,1,1,63.0,60.0,58.0,68.0,35.0,63.0,11,14,64,12,21,45.0,12,13,64,63,4,64
300000,1,1,63.0,60.0,58.0,68.0,35.0,63.0,11,14,64,12,21,45.0,12,13,64,63,4,66
300000,1,1,63.0,60.0,58.0,68.0,35.0,63.0,11,14,64,12,21,45.0,12,13,64,63,4,64
300000,1,1,63.0,60.0,58.0,68.0,35.0,63.0,11,14,64,12,21,45.0,12,13,64,63,4,63
260000,1,1,66.0,62.0,55.0,70.0,35.0,65.0,11,14,63,12,21,51.0,12,13,67,66,4,63
260000,1,1,66.0,62.0,55.0,70.0,35.0,65.0,11,14,63,12,21,51.0,12,13,67,66,4,64
260000,1,1,66.0,62.0,55.0,70.0,35.0,65.0,11,14,63,12,21,51.0,12,13,67,66,4,66
260000,1,1,66.0,62.0,55.0,70.0,35.0,65.0,11,14,63,12,21,51.0,12,13,67,66,4,64
260000,1,1,66.0,62.0,55.0,70.0,35.0,65.0,11,14,63,12,21,51.0,12,13,67,66,4,63
110000,1,1,66.0,62.0,55.0,65.0,35.0,63.0,11,14,62,12,21,51.0,15,13,66,63,4,63
110000,1,1,66.0,62.0,55.0,65.0,35.0,63.0,11,14,62,12,21,51.0,15,13,66,63,4,64
110000,1,1,66.0,62.0,55.0,65.0,35.0,63.0,11,14,62,12,21,51.0,15,13,66,63,4,66
110000,1,1,66.0,62.0,55.0,65.0,35.0,63.0,11,14,62,12,21,51.0,15,13,66,63,4,64
110000,1,1,66.0,62.0,55.0,65.0,35.0,63.0,11,14,62,12,21,51.0,15,13,66,63,4,63
60000,1,1,64.0,62.0,54.0,63.0,35.0,63.0,11,14,62,12,21,51.0,15,13,64,63,4,63
60000,1,1,64.0,62.0,54.0,63.0,35.0,63.0,11,14,62,12,21,51.0,15,13,64,63,4,64
60000,1,1,64.0,62.0,54.0,63.0,35.0,63.0,11,14,62,12,21,51.0,15,13,64,63,4,66
60000,1,1,64.0,62.0,54.0,63.0,35.0,63.0,11,14,62,12,21,51.0,15,13,64,63,4,64
60000,1,1,64.0,62.0,54.0,63.0,35.0,63.0,11,14,62,12,21,51.0,15,13,64,63,4,63
475000,1,1,63.0,63.0,69.0,67.0,43.0,65.0,13,12,72,11,26,0.0,14,13,63,65,4,66
1700000,2,1,73.0,72.0,65.0,73.0,41.0,69.0,15,11,67,11,16,55.0,11,11,77,73,4,72
1700000,2,1,73.0,72.0,65.0,73.0,41.0,69.0,15,11,67,11,16,55.0,11,11,77,73,4,69
450000,2,1,71.0,63.0,69.0,70.0,41.0,66.0,15,11,67,11,16,55.0,20,11,71,66,4,72
450000,2,1,71.0,63.0,69.0,70.0,41.0,66.0,15,11,67,11,16,55.0,20,11,71,66,4,69
350000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,0.0,12,15,72,62,4,66
350000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,0.0,12,15,72,62,4,67
350000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,0.0,12,15,72,62,4,67
350000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,0.0,12,15,72,62,4,65
325000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,66
325000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,67
325000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,67
325000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,65
50000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,66
50000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,67
50000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,67
50000,1,1,72.0,61.0,68.0,67.0,57.0,62.0,15,13,68,13,21,56.0,12,15,72,62,4,65
40000,1,1,68.0,61.0,68.0,64.0,57.0,62.0,15,13,65,13,21,45.0,14,15,68,62,4,66
40000,1,1,68.0,61.0,68.0,64.0,57.0,62.0,15,13,65,13,21,45.0,14,15,68,62,4,67
40000,1,1,68.0,61.0,68.0,64.0,57.0,62.0,15,13,65,13,21,45.0,14,15,68,62,4,67
40000,1,1,68.0,61.0,68.0,64.0,57.0,62.0,15,13,65,13,21,45.0,14,15,68,62,4,65
2200000,1,1,74.0,68.0,64.0,78.0,56.0,75.0,25,25,71,25,25,0.0,25,25,74,75,4,73
2200000,1,1,74.0,68.0,64.0,78.0,56.0,75.0,25,25,71,25,25,0.0,25,25,74,75,4,72
2200000,1,1,74.0,68.0,64.0,78.0,56.0,75.0,25,25,71,25,25,0.0,25,25,74,75,4,71
2200000,1,1,74.0,68.0,64.0,78.0,56.0,75.0,25,25,71,25,25,0.0,25,25,74,75,4,70
1500000,1,1,79.0,65.0,62.0,76.0,44.0,69.0,12,13,65,17,12,39.0,14,11,82,69,4,73
1500000,1,1,79.0,65.0,62.0,76.0,44.0,69.0,12,13,65,17,12,39.0,14,11,82,69,4,72
1500000,1,1,79.0,65.0,62.0,76.0,44.0,69.0,12,13,65,17,12,39.0,14,11,82,69,4,71
1500000,1,1,79.0,65.0,62.0,76.0,44.0,69.0,12,13,65,17,12,39.0,14,11,82,69,4,70
950000,1,1,74.0,63.0,62.0,76.0,44.0,73.0,12,13,67,17,12,39.0,14,11,75,73,4,73
950000,1,1,74.0,63.0,62.0,76.0,44.0,73.0,12,13,67,17,12,39.0,14,11,75,73,4,72
950000,1,1,74.0,63.0,62.0,76.0,44.0,73.0,12,13,67,17,12,39.0,14,11,75,73,4,71
950000,1,1,74.0,63.0,62.0,76.0,44.0,73.0,12,13,67,17,12,39.0,14,11,75,73,4,70
300000,1,1,74.0,60.0,62.0,74.0,44.0,72.0,12,13,66,17,12,39.0,13,11,74,72,4,73
300000,1,1,74.0,60.0,62.0,74.0,44.0,72.0,12,13,66,17,12,39.0,13,11,74,72,4,72
300000,1,1,74.0,60.0,62.0,74.0,44.0,72.0,12,13,66,17,12,39.0,13,11,74,72,4,71
300000,1,1,74.0,60.0,62.0,74.0,44.0,72.0,12,13,66,17,12,39.0,13,11,74,72,4,70
2400000,2,1,70.0,75.0,59.0,75.0,55.0,78.0,25,25,76,25,25,0.0,25,25,71,78,4,74
2400000,2,1,70.0,75.0,59.0,75.0,55.0,78.0,25,25,76,25,25,0.0,25,25,71,78,4,70
2400000,2,1,70.0,75.0,59.0,75.0,55.0,78.0,25,25,76,25,25,0.0,25,25,71,78,4,67
2400000,2,1,70.0,75.0,59.0,75.0,55.0,78.0,25,25,76,25,25,0.0,25,25,71,78,4,67
2400000,2,1,70.0,75.0,59.0,75.0,55.0,78.0,25,25,76,25,25,0.0,25,25,71,78,4,65
875000,1,1,66.0,71.0,59.0,65.0,47.0,75.0,15,11,77,16,24,57.0,15,13,70,76,4,74
875000,1,1,66.0,71.0,59.0,65.0,47.0,75.0,15,11,77,16,24,57.0,15,13,70,76,4,70
875000,1,1,66.0,71.0,59.0,65.0,47.0,75.0,15,11,77,16,24,57.0,15,13,70,76,4,67
875000,1,1,66.0,71.0,59.0,65.0,47.0,75.0,15,11,77,16,24,57.0,15,13,70,76,4,67
875000,1,1,66.0,71.0,59.0,65.0,47.0,75.0,15,11,77,16,24,57.0,15,13,70,76,4,65
180000,1,1,65.0,68.0,58.0,62.0,46.0,71.0,15,11,74,15,24,57.0,15,13,65,75,4,74
180000,1,1,65.0,68.0,58.0,62.0,46.0,71.0,15,11,74,15,24,57.0,15,13,65,75,4,70
180000,1,1,65.0,68.0,58.0,62.0,46.0,71.0,15,11,74,15,24,57.0,15,13,65,75,4,67
180000,1,1,65.0,68.0,58.0,62.0,46.0,71.0,15,11,74,15,24,57.0,15,13,65,75,4,67
180000,1,1,65.0,68.0,58.0,62.0,46.0,71.0,15,11,74,15,24,57.0,15,13,65,75,4,65
100000,1,1,65.0,67.0,62.0,65.0,43.0,68.0,21,16,65,15,20,62.0,28,15,66,68,4,74
100000,1,1,65.0,67.0,62.0,65.0,43.0,68.0,21,16,65,15,20,62.0,28,15,66,68,4,70
100000,1,1,65.0,67.0,62.0,65.0,43.0,68.0,21,16,65,15,20,62.0,28,15,66,68,4,67
100000,1,1,65.0,67.0,62.0,65.0,43.0,68.0,21,16,65,15,20,62.0,28,15,66,68,4,67
100000,1,1,65.0,67.0,62.0,65.0,43.0,68.0,21,16,65,15,20,62.0,28,15,66,68,4,65
50000,1,1,64.0,65.0,65.0,64.0,40.0,63.0,20,16,65,15,20,63.0,21,15,64,63,4,74
50000,1,1,64.0,65.0,65.0,64.0,40.0,63.0,20,16,65,15,20,63.0,21,15,64,63,4,70
50000,1,1,64.0,65.0,65.0,64.0,40.0,63.0,20,16,65,15,20,63.0,21,15,64,63,4,67
50000,1,1,64.0,65.0,65.0,64.0,40.0,63.0,20,16,65,15,20,63.0,21,15,64,63,4,67
50000,1,1,64.0,65.0,65.0,64.0,40.0,63.0,20,16,65,15,20,63.0,21,15,64,63,4,65
725000,1,1,70.0,67.0,63.0,71.0,58.0,68.0,25,25,66,25,27,0.0,25,25,73,73,4,68
725000,1,1,70.0,67.0,63.0,71.0,58.0,68.0,25,25,66,25,27,0.0,25,25,73,73,4,68
725000,1,1,70.0,67.0,63.0,71.0,58.0,68.0,25,25,66,25,27,0.0,25,25,73,73,4,68
725000,1,1,70.0,67.0,63.0,71.0,58.0,68.0,25,25,66,25,27,0.0,25,25,73,73,4,67
725000,1,1,70.0,67.0,63.0,71.0,58.0,68.0,25,25,66,25,27,0.0,25,25,73,73,4,68
700000,1,1,70.0,64.0,63.0,71.0,58.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
700000,1,1,70.0,64.0,63.0,71.0,58.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
700000,1,1,70.0,64.0,63.0,71.0,58.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
700000,1,1,70.0,64.0,63.0,71.0,58.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,67
700000,1,1,70.0,64.0,63.0,71.0,58.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
550000,1,1,70.0,64.0,63.0,71.0,55.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
550000,1,1,70.0,64.0,63.0,71.0,55.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
550000,1,1,70.0,64.0,63.0,71.0,55.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
550000,1,1,70.0,64.0,63.0,71.0,55.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,67
550000,1,1,70.0,64.0,63.0,71.0,55.0,66.0,15,13,65,13,18,29.0,14,14,70,66,4,68
450000,1,1,67.0,66.0,63.0,68.0,55.0,66.0,15,13,60,13,18,47.0,17,14,67,66,4,68
450000,1,1,67.0,66.0,63.0,68.0,55.0,66.0,15,13,60,13,18,47.0,17,14,67,66,4,68
450000,1,1,67.0,66.0,63.0,68.0,55.0,66.0,15,13,60,13,18,47.0,17,14,67,66,4,68
450000,1,1,67.0,66.0,63.0,68.0,55.0,66.0,15,13,60,13,18,47.0,17,14,67,66,4,67
450000,1,1,67.0,66.0,63.0,68.0,55.0,66.0,15,13,60,13,18,47.0,17,14,67,66,4,68
475000,1,1,69.0,69.0,63.0,67.0,55.0,69.0,15,13,60,13,18,47.0,17,14,69,69,4,68
475000,1,1,69.0,69.0,63.0,67.0,55.0,69.0,15,13,60,13,18,47.0,17,14,69,69,4,68
475000,1,1,69.0,69.0,63.0,67.0,55.0,69.0,15,13,60,13,18,47.0,17,14,69,69,4,68
475000,1,1,69.0,69.0,63.0,67.0,55.0,69.0,15,13,60,13,18,47.0,17,14,69,69,4,67
475000,1,1,69.0,69.0,63.0,67.0,55.0,69.0,15,13,60,13,18,47.0,17,14,69,69,4,68
190000,1,1,66.0,55.0,52.0,67.0,29.0,66.0,25,25,65,25,25,0.0,25,25,67,67,4,63
190000,1,1,66.0,55.0,52.0,67.0,29.0,66.0,25,25,65,25,25,0.0,25,25,67,67,4,62
130000,1,1,64.0,55.0,52.0,61.0,29.0,64.0,17,12,64,7,13,31.0,14,19,66,64,4,63
130000,1,1,64.0,55.0,52.0,61.0,29.0,64.0,17,12,64,7,13,31.0,14,19,66,64,4,62
1100000,1,1,69.0,67.0,69.0,69.0,33.0,71.0,18,12,69,12,20,50.0,15,14,71,71,4,70
1100000,1,1,69.0,67.0,69.0,69.0,33.0,71.0,18,12,69,12,20,50.0,15,14,71,71,4,73
1100000,1,1,69.0,67.0,69.0,69.0,33.0,71.0,18,12,69,12,20,50.0,15,14,71,71,4,74
1100000,1,1,69.0,67.0,69.0,69.0,33.0,71.0,18,12,69,12,20,50.0,15,14,71,71,4,75
2300000,1,1,73.0,70.0,76.0,74.0,42.0,72.0,18,12,72,12,20,62.0,15,14,75,72,4,70
2300000,1,1,73.0,70.0,76.0,74.0,42.0,72.0,18,12,72,12,20,62.0,15,14,75,72,4,73
2300000,1,1,73.0,70.0,76.0,74.0,42.0,72.0,18,12,72,12,20,62.0,15,14,75,72,4,74
2300000,1,1,73.0,70.0,76.0,74.0,42.0,72.0,18,12,72,12,20,62.0,15,14,75,72,4,75
2800000,1,1,73.0,70.0,74.0,76.0,42.0,73.0,18,12,73,12,20,58.0,28,14,74,73,4,70
2800000,1,1,73.0,70.0,74.0,76.0,42.0,73.0,18,12,73,12,20,58.0,28,14,74,73,4,73
2800000,1,1,73.0,70.0,74.0,76.0,42.0,73.0,18,12,73,12,20,58.0,28,14,74,73,4,74
2800000,1,1,73.0,70.0,74.0,76.0,42.0,73.0,18,12,73,12,20,58.0,28,14,74,73,4,75
2900000,1,1,75.0,71.0,75.0,75.0,42.0,74.0,18,12,73,12,20,58.0,28,14,75,74,4,70
2900000,1,1,75.0,71.0,75.0,75.0,42.0,74.0,18,12,73,12,20,58.0,28,14,75,74,4,73
2900000,1,1,75.0,71.0,75.0,75.0,42.0,74.0,18,12,73,12,20,58.0,28,14,75,74,4,74
2900000,1,1,75.0,71.0,75.0,75.0,42.0,74.0,18,12,73,12,20,58.0,28,14,75,74,4,75
500000,1,1,67.0,63.0,72.0,67.0,47.0,74.0,25,25,54,25,25,0.0,25,25,68,75,4,66
3100000,2,1,76.0,76.0,75.0,70.0,51.0,75.0,14,17,72,19,42,62.0,14,15,82,75,4,75
3100000,2,1,76.0,76.0,75.0,70.0,51.0,75.0,14,17,72,19,42,62.0,14,15,82,75,4,68
3100000,2,1,76.0,76.0,75.0,70.0,51.0,75.0,14,17,72,19,42,62.0,14,15,82,75,4,68
375000,2,1,69.0,70.0,69.0,68.0,50.0,65.0,14,17,61,19,42,55.0,11,15,69,65,4,75
375000,2,1,69.0,70.0,69.0,68.0,50.0,65.0,14,17,61,19,42,55.0,11,15,69,65,4,68
375000,2,1,69.0,70.0,69.0,68.0,50.0,65.0,14,17,61,19,42,55.0,11,15,69,65,4,68
240000,2,1,69.0,70.0,69.0,68.0,50.0,65.0,14,17,61,19,42,55.0,11,15,69,65,4,75
240000,2,1,69.0,70.0,69.0,68.0,50.0,65.0,14,17,61,19,42,55.0,11,15,69,65,4,68
240000,2,1,69.0,70.0,69.0,68.0,50.0,65.0,14,17,61,19,42,55.0,11,15,69,65,4,68
1600000,2,1,74.0,70.0,64.0,74.0,46.0,76.0,25,25,65,25,29,0.0,25,25,75,87,4,72
2700000,2,1,81.0,67.0,62.0,81.0,51.0,74.0,25,25,75,25,42,0.0,25,25,82,75,4,75
2700000,2,1,81.0,67.0,62.0,81.0,51.0,74.0,25,25,75,25,42,0.0,25,25,82,75,4,78
2700000,2,1,81.0,67.0,62.0,81.0,51.0,74.0,25,25,75,25,42,0.0,25,25,82,75,4,80
2700000,2,1,81.0,67.0,62.0,81.0,51.0,74.0,25,25,75,25,42,0.0,25,25,82,75,4,77
2700000,2,1,81.0,67.0,62.0,81.0,51.0,74.0,25,25,75,25,42,0.0,25,25,82,75,4,76
4900000,2,1,83.0,73.0,62.0,82.0,51.0,74.0,15,15,74,12,41,63.0,14,14,83,74,4,75
4900000,2,1,83.0,73.0,62.0,82.0,51.0,74.0,15,15,74,12,41,63.0,14,14,83,74,4,78
4900000,2,1,83.0,73.0,62.0,82.0,51.0,74.0,15,15,74,12,41,63.0,14,14,83,74,4,80
4900000,2,1,83.0,73.0,62.0,82.0,51.0,74.0,15,15,74,12,41,63.0,14,14,83,74,4,77
4900000,2,1,83.0,73.0,62.0,82.0,51.0,74.0,15,15,74,12,41,63.0,14,14,83,74,4,76
2000000,2,1,83.0,75.0,60.0,86.0,51.0,77.0,15,15,74,12,41,63.0,14,14,83,79,4,75
2000000,2,1,83.0,75.0,60.0,86.0,51.0,77.0,15,15,74,12,41,63.0,14,14,83,79,4,78
2000000,2,1,83.0,75.0,60.0,86.0,51.0,77.0,15,15,74,12,41,63.0,14,14,83,79,4,80
2000000,2,1,83.0,75.0,60.0,86.0,51.0,77.0,15,15,74,12,41,63.0,14,14,83,79,4,77
2000000,2,1,83.0,75.0,60.0,86.0,51.0,77.0,15,15,74,12,41,63.0,14,14,83,79,4,76
600000,2,1,80.0,72.0,60.0,83.0,51.0,77.0,15,15,71,12,41,59.0,19,14,80,77,4,75
600000,2,1,80.0,72.0,60.0,83.0,51.0,77.0,15,15,71,12,41,59.0,19,14,80,77,4,78
